Variable,RFImportance
237.31_485.0872m/z,0.0
250.17_485.0905m/z,0.0
576.14_485.0955m/z,0.0
42.27_485.1007m/z,0.0
422.25_485.1086m/z,0.0
195.59_485.1137m/z,0.0
305.13_485.1125m/z,1.0538179768949004e-05
49.12_485.1195m/z,0.0
351.85_485.1391m/z,0.0
57.38_485.1368m/z,6.94266632044243e-05
302.04_485.1387m/z,0.0
249.14_485.1377m/z,0.0
379.86_485.1393m/z,0.0
134.41_485.1487m/z,0.0
81.96_485.1494m/z,5.423768419723338e-05
318.59_485.1516m/z,0.0
370.48_485.1695m/z,0.0
107.13_485.1687m/z,0.0
501.87_485.173m/z,0.0
521.48_485.1754m/z,0.0
220.0_485.175m/z,0.0
124.7_485.1787m/z,0.0
266.43_485.184m/z,0.0
361.46_485.1988m/z,0.0
483.92_485.2351m/z,0.0
499.83_485.2351m/z,0.0
474.85_485.235m/z,0.0
347.39_485.2362m/z,9.666620474509829e-05
526.57_485.2493m/z,0.0
564.51_485.2671m/z,0.0
550.66_485.2671m/z,0.0
53.62_485.2779m/z,0.0
144.35_485.2825m/z,0.0
312.21_485.2809m/z,0.0
458.32_485.287m/z,0.0
516.46_485.2936m/z,0.0
161.76_485.3256m/z,0.0
153.83_485.3574m/z,0.0
167.76_485.3574m/z,0.0
139.36_485.3575m/z,0.0
214.86_486.0143m/z,0.0
270.89_486.0353m/z,0.0
92.84_486.0551m/z,0.0
57.91_486.068m/z,0.0
358.32_486.0799m/z,0.0
371.94_486.0796m/z,0.0
396.55_486.0802m/z,0.0
576.15_486.0897m/z,0.0
250.12_486.0937m/z,0.0
255.86_486.1001m/z,1.364445451309102e-05
264.17_486.107m/z,0.0
207.08_486.1161m/z,0.0
57.38_486.139m/z,0.0
379.73_486.1393m/z,4.4208618447838826e-05
351.85_486.1423m/z,0.0
302.14_486.142m/z,0.0
243.03_486.1455m/z,0.0
81.97_486.1524m/z,0.0
291.01_486.17m/z,7.481920359558953e-06
300.14_486.1701m/z,0.0
389.99_486.1729m/z,0.0
410.81_486.1737m/z,0.0
373.13_486.1726m/z,0.0
121.32_486.1726m/z,3.681056638146982e-05
148.3_486.1727m/z,0.0
378.91_486.1845m/z,8.028172655601607e-05
266.41_486.1861m/z,0.0
171.95_486.1959m/z,0.0
411.87_486.1944m/z,2.271119441673289e-05
157.51_486.1956m/z,0.0
192.24_486.1957m/z,4.1736723853170066e-05
229.46_486.1952m/z,0.0
247.99_486.205m/z,0.0
287.92_486.2113m/z,0.0
439.49_486.2326m/z,0.0
316.43_486.2322m/z,1.4014672868412836e-05
228.89_486.232m/z,2.2428659509035748e-05
472.94_486.236m/z,0.0
483.91_486.2387m/z,0.00014432902981622437
499.82_486.2387m/z,0.0
146.22_486.2549m/z,0.0001988264545002487
557.01_486.2567m/z,0.0
564.53_486.2702m/z,0.0
464.29_486.2819m/z,0.0
414.83_486.2822m/z,0.0
144.34_486.2854m/z,0.0
516.46_486.2959m/z,0.0005725368969091623
153.9_486.3609m/z,0.0
206.31_486.9545m/z,0.0
92.64_487.0407m/z,0.0
319.28_487.0561m/z,0.0
157.1_487.0652m/z,0.0
404.01_487.0665m/z,0.0
381.55_487.0703m/z,0.0
57.97_487.0759m/z,0.0
199.17_487.0832m/z,0.0
396.46_487.0831m/z,0.0
200.09_487.1073m/z,0.0
57.38_487.1346m/z,1.2143178390962726e-05
406.51_487.1367m/z,0.0
445.74_487.1399m/z,0.0
155.56_487.1425m/z,0.0
81.96_487.1466m/z,0.0
351.81_487.1457m/z,0.0
341.98_487.1496m/z,0.0
213.34_487.1523m/z,0.0
463.47_487.1544m/z,0.0
448.08_487.1544m/z,0.0
176.47_487.1647m/z,0.0
145.69_487.166m/z,0.0
220.12_487.1697m/z,0.0
330.51_487.1707m/z,0.0
291.03_487.1714m/z,5.6077333172909534e-05
389.9_487.1758m/z,0.0
373.13_487.1757m/z,0.00018385645571943667
258.3_487.175m/z,1.3724307289441964e-05
121.31_487.1756m/z,0.0
410.69_487.1769m/z,0.0
165.58_487.1778m/z,1.482446214479471e-05
536.71_487.1886m/z,0.0
196.22_487.1918m/z,0.0
381.22_487.1954m/z,0.0
369.41_487.1952m/z,0.0
171.87_487.1991m/z,0.0
411.84_487.1986m/z,0.0
157.63_487.199m/z,9.688307450814363e-06
45.63_487.2018m/z,3.9631894933091365e-05
184.91_487.2068m/z,0.0
301.29_487.2129m/z,0.0
197.84_487.215m/z,0.0
361.31_487.2233m/z,0.0
489.78_487.2295m/z,0.0
345.79_487.2337m/z,0.0
439.55_487.2364m/z,0.0
273.73_487.2369m/z,9.857610720705997e-05
472.94_487.2377m/z,0.0005727580157822578
511.16_487.2503m/z,0.0
524.01_487.2507m/z,0.0
146.22_487.2572m/z,0.0
415.01_487.2832m/z,0.0001220946438571394
47.28_487.9616m/z,4.22472963565943e-05
270.88_488.0323m/z,0.0
425.28_488.0503m/z,0.0
435.32_488.0504m/z,0.0
415.9_488.0504m/z,0.0
399.76_488.0504m/z,0.0
382.15_488.052m/z,0.0
230.93_488.0594m/z,4.4970270322627616e-05
385.57_488.0675m/z,0.0
58.2_488.081m/z,0.0
142.67_488.0962m/z,0.0
235.48_488.1133m/z,0.0
197.14_488.1152m/z,7.972925216969017e-05
272.65_488.1146m/z,0.0
150.87_488.1332m/z,1.3931111052367212e-05
36.25_488.1362m/z,0.0
57.37_488.1366m/z,0.0
366.2_488.1475m/z,0.0
221.25_488.1519m/z,0.0
168.91_488.1612m/z,9.24860596385828e-05
135.55_488.1614m/z,0.0
438.73_488.1687m/z,0.0
165.31_488.1665m/z,0.0
490.26_488.1789m/z,7.020681653750138e-05
474.67_488.1787m/z,0.0
389.95_488.1793m/z,0.0
410.59_488.179m/z,0.0
390.17_488.1844m/z,0.0
364.36_488.188m/z,1.2290166223950476e-05
381.2_488.1965m/z,0.0
171.96_488.2006m/z,0.0
276.55_488.2069m/z,0.0
239.42_488.2102m/z,0.0
184.9_488.2099m/z,0.0
361.21_488.2267m/z,8.498805524852916e-05
319.65_488.2268m/z,0.0
342.93_488.2273m/z,0.0
112.94_488.234m/z,0.0
404.75_488.2415m/z,0.0
296.01_488.2693m/z,0.0
480.52_488.2681m/z,4.889857369255149e-05
435.65_488.2777m/z,0.0
425.19_488.2976m/z,0.0
449.42_488.2978m/z,0.0
387.5_488.2975m/z,0.0
513.68_488.2977m/z,0.0
155.38_488.3068m/z,0.0
55.47_489.0156m/z,7.904914919163895e-05
175.98_489.0364m/z,0.0
425.2_489.0538m/z,0.0
95.77_489.0605m/z,1.4568841007916355e-05
404.01_489.0634m/z,1.4894539441845526e-05
177.54_489.0811m/z,0.0
166.28_489.0852m/z,3.846104858860899e-05
58.41_489.09m/z,0.0
211.4_489.0996m/z,0.0
151.86_489.0992m/z,0.0
142.58_489.0996m/z,0.0
327.75_489.0991m/z,0.0
519.7_489.1039m/z,0.0
148.31_489.1172m/z,0.0
175.88_489.1168m/z,0.0
235.51_489.1169m/z,0.0
107.68_489.1317m/z,0.0
492.14_489.134m/z,2.1975618502601205e-05
294.05_489.1343m/z,0.0
161.06_489.135m/z,0.0
391.99_489.1416m/z,0.0
201.48_489.1702m/z,0.0
438.73_489.1723m/z,0.0001271839602832582
43.43_489.1722m/z,0.0
406.37_489.1728m/z,0.0
315.83_489.1759m/z,0.0
490.2_489.1828m/z,0.0
380.69_489.1839m/z,0.0
51.63_489.19m/z,1.820262087368559e-05
284.15_489.1936m/z,0.0
260.26_489.1934m/z,0.0
323.86_489.1935m/z,0.0
401.22_489.2m/z,0.0
356.25_489.2114m/z,0.0
184.88_489.2122m/z,0.0
398.37_489.222m/z,0.0
203.58_489.2223m/z,0.0
259.2_489.2292m/z,5.6872366844259946e-05
413.18_489.2314m/z,0.0
112.92_489.2367m/z,0.0
389.74_489.2477m/z,6.866192524137206e-05
516.47_489.246m/z,0.0
367.64_489.2472m/z,0.00013403371764008658
403.06_489.2467m/z,0.00012717519073494703
524.82_489.2455m/z,0.0028450699395274003
376.83_489.2471m/z,0.0
435.25_489.2455m/z,0.0
505.4_489.2608m/z,0.0
105.3_489.2663m/z,0.0
296.0_489.272m/z,0.0
449.38_489.3008m/z,0.0
425.15_489.3013m/z,0.0
370.46_489.3134m/z,0.0
370.46_489.8153m/z,0.0
83.03_489.8945m/z,0.0
306.25_489.9368m/z,0.0
256.75_490.0103m/z,0.0
182.95_490.0188m/z,0.0
425.3_490.0489m/z,0.0
415.89_490.0486m/z,0.0
435.35_490.0483m/z,0.0
85.47_490.0762m/z,0.0
200.82_490.0745m/z,0.0
58.43_490.0931m/z,6.689651163310661e-05
211.4_490.1031m/z,0.0
235.36_490.108m/z,0.0
272.48_490.1111m/z,0.0
148.31_490.1202m/z,9.603844472500833e-05
319.39_490.128m/z,0.0
496.97_490.1374m/z,0.0
277.97_490.1517m/z,0.0
201.51_490.1739m/z,0.0
120.38_490.1784m/z,0.0
438.85_490.1768m/z,0.0
337.15_490.184m/z,0.0
380.51_490.1869m/z,0.0
51.56_490.1967m/z,0.0
423.8_490.2063m/z,0.0
444.53_490.2065m/z,0.0
473.92_490.2063m/z,0.0
384.51_490.2044m/z,0.0
507.95_490.2067m/z,0.0
461.03_490.2064m/z,0.0
403.62_490.2037m/z,0.0
205.58_490.2057m/z,0.0
45.63_490.2135m/z,0.0
184.43_490.2122m/z,0.0
356.26_490.2147m/z,0.0
269.5_490.2231m/z,0.0
82.8_490.226m/z,0.0
307.92_490.2405m/z,0.0
320.05_490.2428m/z,0.0
348.43_490.2429m/z,0.00012565480426728672
222.71_490.2479m/z,0.00024243110120355404
516.5_490.2491m/z,0.0002449803168518206
367.72_490.2503m/z,0.0
389.92_490.2539m/z,0.0
403.08_490.2549m/z,0.0
396.39_490.2629m/z,0.0
386.96_490.2638m/z,0.0
269.5_490.2855m/z,0.0
309.83_490.3214m/z,0.0
377.49_490.3365m/z,0.0
269.5_490.3524m/z,0.0
269.49_490.4571m/z,0.0
256.52_491.007m/z,0.0
166.24_491.0107m/z,0.0
213.83_491.0457m/z,0.0
425.29_491.0518m/z,0.0
102.38_491.0701m/z,0.0
142.69_491.0743m/z,0.0
200.82_491.0793m/z,0.0
353.46_491.0827m/z,0.0
308.19_491.0828m/z,0.0
81.2_491.0875m/z,0.0
189.52_491.0901m/z,0.0
289.49_491.0899m/z,5.490493909564422e-05
92.09_491.0942m/z,3.953697341297108e-05
317.14_491.0934m/z,0.0
237.26_491.1037m/z,1.405376336902861e-05
280.05_491.1033m/z,0.0
37.59_491.1251m/z,0.0
51.53_491.1259m/z,0.0
294.54_491.1499m/z,4.995747804325818e-05
411.82_491.1521m/z,0.0
277.93_491.1544m/z,0.0
318.35_491.1562m/z,0.00012665015411021384
339.74_491.1665m/z,0.00013566024127308927
207.32_491.1667m/z,0.0
386.33_491.1708m/z,0.0
187.12_491.177m/z,0.0
322.13_491.1815m/z,0.0
370.31_491.1859m/z,0.0
439.15_491.1882m/z,0.0
51.52_491.2042m/z,0.0
384.49_491.2071m/z,0.0
423.45_491.2098m/z,0.0
444.64_491.2103m/z,0.0
473.87_491.2096m/z,0.0
205.59_491.209m/z,0.0
287.42_491.2273m/z,0.0
307.79_491.2341m/z,0.0
377.28_491.2371m/z,0.0
279.81_491.2408m/z,0.0
457.24_491.241m/z,0.0
308.03_491.2408m/z,2.2812407804828847e-05
320.04_491.2458m/z,7.440170288389488e-06
516.45_491.2514m/z,0.0
325.31_491.2604m/z,0.00014091280127456784
406.49_491.2608m/z,0.0
354.06_491.2625m/z,0.0
373.59_491.2615m/z,0.0
557.2_491.2613m/z,0.0
386.99_491.2657m/z,0.0
51.55_491.2828m/z,0.0
269.49_491.2885m/z,0.0
309.86_491.3248m/z,0.0
493.23_491.3331m/z,0.0
399.04_491.3331m/z,0.0
191.1_491.3313m/z,0.0
377.49_491.3394m/z,9.854845244016115e-06
51.5_491.3764m/z,0.0
51.46_491.492m/z,0.0
51.47_491.5489m/z,0.0
281.53_491.8055m/z,0.0
416.96_492.023m/z,2.6224668806185938e-05
404.1_492.0222m/z,0.0
214.88_492.0308m/z,0.00010003472030378329
481.21_492.0402m/z,0.0
256.51_492.0601m/z,0.0
426.56_492.0603m/z,0.0
80.26_492.0664m/z,0.0
200.84_492.072m/z,0.0
81.2_492.0895m/z,1.4387300265237387e-05
295.74_492.0914m/z,4.176214282224803e-05
189.49_492.0937m/z,8.306920481712115e-05
280.03_492.1062m/z,0.0
390.74_492.1324m/z,0.0
209.28_492.143m/z,0.0
51.48_492.143m/z,0.0
411.83_492.1555m/z,0.00016135425461787285
367.84_492.1577m/z,0.0
284.27_492.1614m/z,1.3402867606152974e-05
250.44_492.1645m/z,0.0
317.31_492.1712m/z,0.0
407.96_492.1781m/z,0.0
138.83_492.1828m/z,0.0
266.76_492.1833m/z,0.0
255.42_492.1831m/z,0.0
381.46_492.1837m/z,0.0
357.5_492.1863m/z,0.0
370.31_492.1894m/z,0.0
58.43_492.1906m/z,0.0
280.49_492.1972m/z,0.0
89.31_492.2004m/z,0.0
327.52_492.1994m/z,0.0
51.48_492.2067m/z,0.0
440.92_492.2215m/z,1.170453427756467e-05
361.44_492.2255m/z,0.0
287.41_492.2308m/z,0.0
320.02_492.2485m/z,0.0001243211613401227
446.89_492.2535m/z,0.0
293.83_492.2532m/z,0.0
279.93_492.2575m/z,0.0
373.8_492.2641m/z,0.00010604657911597125
354.17_492.2657m/z,0.00015068846675269114
557.0_492.2696m/z,7.195957565014948e-05
364.55_492.2765m/z,1.2159991676583238e-05
51.47_492.2773m/z,0.0
269.49_492.2905m/z,0.0
281.55_492.3066m/z,0.0002953639519784481
190.9_492.3339m/z,0.0
51.45_492.3786m/z,0.0
206.65_492.9719m/z,0.0
215.03_493.0359m/z,0.0
481.21_493.0432m/z,0.0
157.11_493.0511m/z,0.0
326.32_493.0721m/z,0.0
323.14_493.0769m/z,4.5621922181198695e-05
81.18_493.0838m/z,0.0
163.45_493.0883m/z,0.0
339.47_493.0968m/z,0.0001044400195165693
324.33_493.096m/z,0.0
43.02_493.1029m/z,0.0
254.39_493.1119m/z,1.4362592742410397e-05
122.19_493.116m/z,0.0
275.29_493.1311m/z,0.00025521525094221974
374.27_493.1406m/z,7.603948758457446e-05
413.58_493.1415m/z,0.00014833968336495194
209.21_493.1454m/z,0.0
141.49_493.1477m/z,0.00020535759562993958
104.49_493.1566m/z,5.693300724518067e-05
176.12_493.1629m/z,0.00020434247608462668
406.2_493.1676m/z,0.0
259.72_493.1672m/z,0.0
415.49_493.1672m/z,0.0
213.35_493.1685m/z,0.0
353.18_493.1685m/z,5.1580606881639524e-05
317.31_493.1698m/z,0.0
138.91_493.1846m/z,0.0
255.45_493.1867m/z,0.0
162.81_493.1875m/z,0.0
357.54_493.1893m/z,0.0
331.01_493.1899m/z,0.0
348.92_493.2017m/z,0.0
51.45_493.2097m/z,0.0
296.0_493.2249m/z,0.0
158.84_493.2281m/z,0.0
496.48_493.2428m/z,0.0
103.97_493.2464m/z,0.0
480.48_493.2466m/z,0.0
332.95_493.257m/z,0.00032242226429706166
279.94_493.2607m/z,0.0
373.72_493.2672m/z,0.0
436.59_493.2676m/z,0.0
556.98_493.2727m/z,0.0
194.31_493.2797m/z,0.0
416.56_493.277m/z,0.0
269.5_493.2931m/z,0.0
426.67_493.6499m/z,0.0
206.62_493.9749m/z,0.0
416.9_494.0198m/z,0.0
404.09_494.0199m/z,0.0
481.23_494.0377m/z,0.0
508.5_494.0377m/z,0.00014320470325189492
85.7_494.0722m/z,0.0
81.13_494.0864m/z,0.0
219.84_494.1043m/z,0.0
142.69_494.1139m/z,0.0
201.49_494.1265m/z,0.0
294.14_494.1395m/z,0.0
166.8_494.1434m/z,0.0
36.83_494.1478m/z,0.0
56.84_494.1472m/z,0.0
189.86_494.1497m/z,0.00011083243113574567
117.02_494.1516m/z,0.0
213.33_494.1715m/z,0.0
406.22_494.171m/z,0.0
272.18_494.1746m/z,4.403684127897849e-05
276.12_494.1806m/z,0.0
357.56_494.1918m/z,0.0
342.57_494.2014m/z,0.0
144.85_494.2127m/z,7.899220503572136e-05
51.41_494.2127m/z,0.0
130.71_494.2317m/z,0.0
574.03_494.2378m/z,0.0
556.98_494.2756m/z,0.0
194.33_494.2831m/z,8.460366364528012e-05
545.08_494.2849m/z,0.0
421.58_494.2926m/z,0.0
37.32_494.2968m/z,0.0
256.82_494.9658m/z,7.476311686234787e-05
55.55_495.0319m/z,0.0
481.19_495.0398m/z,0.0
250.24_495.0456m/z,0.0
175.99_495.0531m/z,0.0
351.88_495.0948m/z,0.0
177.57_495.0978m/z,0.0
531.82_495.1052m/z,0.0
59.53_495.1096m/z,0.0
519.77_495.1212m/z,0.0
201.52_495.1296m/z,1.1036398474970394e-05
251.58_495.1324m/z,0.0
80.77_495.1398m/z,0.002456244877015531
107.68_495.1482m/z,0.0
391.91_495.1516m/z,0.0
36.56_495.151m/z,0.0
116.96_495.1542m/z,0.0
119.49_495.1676m/z,0.0
61.36_495.1681m/z,5.165283820968396e-05
82.32_495.1678m/z,0.0
184.29_495.1673m/z,0.0
221.43_495.1686m/z,0.0
148.62_495.1716m/z,0.0
165.23_495.1778m/z,0.0
46.65_495.1813m/z,0.0
254.63_495.183m/z,0.0002319135009647397
301.13_495.1812m/z,0.0
350.19_495.1813m/z,0.0
348.47_495.1977m/z,0.0
377.02_495.199m/z,0.0
51.31_495.2175m/z,0.0
482.92_495.2222m/z,0.0
427.34_495.2263m/z,0.0
269.5_495.2407m/z,0.0
302.62_495.2561m/z,0.0
356.22_495.2727m/z,0.0
545.06_495.288m/z,0.0001122148054041253
421.59_495.2956m/z,0.0
263.91_496.0635m/z,0.0
139.33_496.0683m/z,0.0003172098132336995
351.86_496.0982m/z,0.0
531.79_496.1086m/z,0.0
233.42_496.1267m/z,0.0
201.26_496.148m/z,0.0
156.6_496.1489m/z,0.0
162.28_496.1545m/z,0.0
362.75_496.1551m/z,0.0
348.77_496.1549m/z,0.0
116.86_496.1586m/z,5.6720833038883404e-05
87.68_496.1657m/z,0.0
133.59_496.1645m/z,0.0
119.47_496.1699m/z,0.0
221.47_496.1723m/z,0.0
265.13_496.1741m/z,0.0
291.46_496.1804m/z,0.0
265.25_496.1799m/z,0.0
523.46_496.1786m/z,0.0
301.15_496.1832m/z,4.3555337016860544e-05
254.69_496.1867m/z,0.0
130.96_496.1912m/z,0.0
348.38_496.2035m/z,0.0
377.03_496.2026m/z,0.0
397.81_496.2082m/z,0.0
330.19_496.2205m/z,0.0
482.92_496.2256m/z,0.0
311.35_496.2295m/z,0.0
269.49_496.2438m/z,0.0
208.45_496.2531m/z,0.0
376.12_496.2744m/z,0.0
416.19_496.2744m/z,0.0
421.61_496.2921m/z,0.0
374.92_496.3023m/z,0.0
328.04_497.043m/z,0.0
403.22_497.051m/z,0.0
213.83_497.0616m/z,0.0
216.8_497.0896m/z,0.0
180.48_497.0937m/z,0.0
531.79_497.1033m/z,0.0
89.39_497.1177m/z,0.00010821624352493081
317.3_497.1268m/z,0.0
187.0_497.1283m/z,0.0
132.45_497.1361m/z,0.0
357.47_497.1418m/z,0.0
58.04_497.147m/z,8.945882196604759e-06
139.62_497.1612m/z,0.0
378.62_497.1702m/z,0.0
222.44_497.1777m/z,0.0
406.16_497.176m/z,0.00014445353562683434
523.48_497.1822m/z,0.0
294.47_497.1886m/z,0.0
245.92_497.1902m/z,0.0
331.51_497.2156m/z,0.0
48.13_497.2163m/z,8.123329179382699e-05
377.16_497.2275m/z,9.476013008265441e-05
369.21_497.2375m/z,0.0
265.19_497.2353m/z,0.0
341.54_497.2367m/z,0.0
269.5_497.245m/z,0.0
531.38_497.2481m/z,0.0
556.98_497.2481m/z,0.0
374.57_497.3m/z,0.0
206.1_497.9716m/z,0.0
545.48_498.0272m/z,0.0
43.33_498.0368m/z,0.0
213.64_498.0655m/z,0.0
256.58_498.0801m/z,0.0
202.09_498.0835m/z,1.4433032372756765e-05
216.79_498.0951m/z,0.0
381.01_498.1079m/z,0.0
618.47_498.1081m/z,0.0
165.2_498.1155m/z,0.0
231.16_498.13m/z,0.0
317.2_498.1298m/z,0.0
262.38_498.1388m/z,1.1063633973179071e-05
275.7_498.1393m/z,8.30734693021601e-05
357.49_498.145m/z,0.0
58.38_498.1503m/z,1.1778070205036498e-05
254.39_498.1602m/z,0.0
139.61_498.1642m/z,0.0
378.45_498.1709m/z,0.0
367.82_498.1708m/z,0.0
165.89_498.1729m/z,1.4625283153836974e-05
250.44_498.1816m/z,0.0001505169265101046
133.23_498.1863m/z,0.0
294.54_498.1918m/z,0.0
493.26_498.2129m/z,0.0
343.26_498.2117m/z,3.81286553141275e-05
453.05_498.2174m/z,5.400660238601076e-05
116.79_498.2297m/z,5.6910019180231245e-05
346.44_498.233m/z,0.0
408.26_498.2427m/z,0.0
369.23_498.2413m/z,0.0
437.85_498.2691m/z,0.0
422.78_498.2696m/z,0.0
389.42_498.269m/z,0.0
505.06_498.2876m/z,2.239797284218437e-05
165.57_498.3388m/z,0.0
545.46_499.03m/z,0.0
288.03_499.0363m/z,0.0
107.6_499.0488m/z,0.0
231.41_499.0558m/z,0.0001368385580573149
290.75_499.0576m/z,0.0
184.54_499.0752m/z,0.0
491.9_499.0887m/z,0.0
421.2_499.0873m/z,0.0
216.75_499.0984m/z,0.0
189.82_499.1053m/z,0.0
380.93_499.1104m/z,0.0
53.29_499.1158m/z,0.00021998715285589476
86.84_499.116m/z,0.0
319.02_499.1169m/z,0.0
262.36_499.1412m/z,0.0
357.48_499.147m/z,0.0
84.06_499.1514m/z,0.0
309.14_499.1545m/z,0.0
374.3_499.1549m/z,3.140371714975773e-05
413.58_499.155m/z,0.0
141.41_499.1575m/z,0.0
254.45_499.1629m/z,0.0
378.43_499.1733m/z,0.0
367.82_499.1734m/z,0.0
165.88_499.1763m/z,0.0
294.62_499.1933m/z,0.0
61.49_499.2013m/z,0.000808405630059743
345.83_499.2145m/z,0.0
329.39_499.2139m/z,0.0
453.04_499.2208m/z,0.0
268.98_499.2293m/z,0.0
411.31_499.2464m/z,5.3674649694445413e-05
394.2_499.2459m/z,0.0
377.17_499.2455m/z,0.0
271.54_499.2499m/z,0.0
480.48_499.2639m/z,0.0
586.82_499.2639m/z,0.0
437.96_499.2728m/z,0.0
544.24_499.2775m/z,5.997382955819629e-05
545.47_500.0246m/z,0.0
290.67_500.0605m/z,0.0
179.84_500.071m/z,0.0
414.19_500.0774m/z,0.0
517.32_500.0871m/z,0.0
381.02_500.1055m/z,0.0
86.84_500.1183m/z,0.0
53.42_500.1178m/z,2.8214495389570258e-05
374.28_500.1584m/z,0.0
413.57_500.1591m/z,5.662185364880559e-05
309.13_500.1584m/z,0.0
254.4_500.1651m/z,0.0
109.12_500.1718m/z,8.607327610177762e-05
260.48_500.1714m/z,5.1678864446459946e-05
197.62_500.1848m/z,0.0
425.03_500.1885m/z,0.0
165.39_500.1869m/z,0.0
240.66_500.188m/z,0.0
443.88_500.1893m/z,0.0
245.42_500.1942m/z,0.0
285.34_500.2016m/z,0.0
256.21_500.202m/z,0.0
431.57_500.2118m/z,0.0
178.6_500.2119m/z,0.0
187.36_500.2115m/z,0.0
248.62_500.2117m/z,0.0
310.62_500.2328m/z,0.0
465.91_500.2489m/z,0.00021454003609914314
487.94_500.2489m/z,0.0
410.6_500.2494m/z,0.0
480.46_500.267m/z,0.0
490.87_500.2779m/z,0.0
414.7_500.2852m/z,0.00010249039053776761
445.16_500.2849m/z,0.0
426.8_500.285m/z,0.0
343.93_500.2845m/z,0.0
284.02_500.2845m/z,0.0
137.53_500.9944m/z,0.0
545.45_501.0276m/z,0.0
101.91_501.031m/z,0.0
165.21_501.0519m/z,0.0
142.36_501.0839m/z,0.0
420.85_501.0832m/z,5.4088380324452414e-05
351.06_501.1007m/z,0.0
291.27_501.1004m/z,0.0
271.99_501.1004m/z,9.800491089082184e-05
86.92_501.1151m/z,0.0
134.48_501.1221m/z,0.0
115.03_501.124m/z,0.0
42.09_501.1314m/z,0.0
399.74_501.132m/z,0.0
283.97_501.132m/z,0.0
165.33_501.1363m/z,0.0
394.64_501.1386m/z,4.242627689919993e-05
88.26_501.1469m/z,0.0
270.09_501.1571m/z,0.0
139.43_501.1643m/z,0.0
44.04_501.1643m/z,5.696347128557044e-05
152.81_501.1655m/z,0.0
392.01_501.1679m/z,0.0
152.82_501.1696m/z,0.0
331.12_501.1707m/z,0.0
305.49_501.1728m/z,0.0
260.28_501.1747m/z,0.0
443.85_501.192m/z,0.0
365.57_501.2031m/z,0.0
285.36_501.203m/z,0.0
256.21_501.2048m/z,0.0
352.13_501.2091m/z,0.0
178.61_501.2149m/z,0.0
187.38_501.2148m/z,0.0
303.27_501.2234m/z,0.0
225.02_501.222m/z,0.0
340.16_501.2226m/z,0.0
376.09_501.2301m/z,0.0
359.82_501.2298m/z,0.00010624238437959834
416.2_501.2298m/z,0.0
396.38_501.2301m/z,0.0001216829455317972
323.81_501.2303m/z,0.0
465.89_501.252m/z,0.0
421.6_501.2626m/z,0.0
451.85_501.2626m/z,0.0
433.97_501.2625m/z,0.0
414.7_501.2881m/z,0.0
445.14_501.2888m/z,0.0
214.88_501.9863m/z,0.0
84.67_502.0551m/z,0.0
213.61_502.0655m/z,0.0
161.47_502.0693m/z,0.0
414.17_502.0747m/z,0.0
139.25_502.086m/z,0.0
517.32_502.0851m/z,0.0
498.8_502.1029m/z,0.0
351.04_502.1039m/z,0.0
86.86_502.1163m/z,0.0
42.07_502.1341m/z,0.0
273.87_502.1679m/z,4.41698953162983e-05
301.12_502.1677m/z,0.0
290.35_502.1677m/z,4.981750333256979e-05
479.89_502.1682m/z,0.0
370.44_502.168m/z,0.0
305.47_502.1778m/z,0.0
330.08_502.1901m/z,0.00010347958392625008
400.39_502.1914m/z,0.0
427.76_502.1922m/z,0.0
444.68_502.2039m/z,0.0
365.57_502.206m/z,0.0
232.35_502.2065m/z,0.0
178.67_502.2165m/z,0.0
286.99_502.2175m/z,0.00011439599453800644
224.98_502.2231m/z,0.0
376.14_502.2292m/z,0.0
458.37_502.2309m/z,0.0
359.54_502.2388m/z,0.0
327.1_502.2425m/z,0.0
355.01_502.2432m/z,0.0
465.82_502.2549m/z,0.0
315.63_502.2646m/z,0.0
421.62_502.2655m/z,1.0665762199892357e-05
451.85_502.2659m/z,0.0
323.03_502.2648m/z,0.0
375.5_502.274m/z,0.0
349.26_502.2795m/z,0.0
334.28_502.285m/z,1.3555440285228389e-05
414.7_502.2904m/z,0.0
458.43_502.2952m/z,0.0
442.97_502.3003m/z,7.011286508104366e-05
458.33_502.3643m/z,0.0
458.32_502.4685m/z,0.0
44.0_502.6479m/z,0.0
205.95_502.9272m/z,0.0
147.85_502.9302m/z,0.0
252.21_503.0145m/z,0.0
163.96_503.0709m/z,0.0
85.36_503.0776m/z,0.0
139.33_503.0891m/z,0.0
74.99_503.0924m/z,0.0
262.84_503.1028m/z,0.0
525.61_503.1076m/z,0.0
351.15_503.1098m/z,0.0
320.93_503.1139m/z,0.0
355.05_503.1161m/z,0.0
117.15_503.1266m/z,0.0
42.08_503.1305m/z,0.0
85.17_503.1504m/z,0.0004777140759862658
257.52_503.1615m/z,0.0
453.04_503.1737m/z,0.0
400.35_503.1944m/z,0.00013224419154844036
137.36_503.2013m/z,0.0
365.68_503.2047m/z,0.0
125.47_503.208m/z,1.1479397485099912e-05
389.43_503.2229m/z,0.0
434.89_503.2249m/z,0.0001262023938017139
410.87_503.2249m/z,0.0
422.71_503.2249m/z,0.0
444.86_503.2623m/z,0.0
280.76_503.2782m/z,0.0
300.87_503.2775m/z,0.0
337.15_503.2779m/z,0.0001488822983367266
316.95_503.2768m/z,0.00016025218031040907
272.12_503.2776m/z,0.0
495.66_503.2781m/z,0.0
